text,id,pubdate
"I've always been a windows PC user. The brand I normally get doesn't sell anymore. I decided to switch to Mac. Oh my...I wish I'd done it sooner. I love this computer so much. It's fast. The screen quality is amazing. I had to get used to it not being a touch screen but it's worth losing that feature. I don't miss windows at all. Everything is so much easier to use. If you're hesitating, don't. You won't regret it.",2602905664,18536
"Yo compré esta computadora porque mi antigua laptop tenía seis años y me estaba causando muchas dificultades en mi trabajo y con mis clases. Entran en zoom era un problema y con está computadora no me ha pasado. Es la primera vez que tengo una Mac y aunque al principio me costó un poco acostumbrarme al sistema de apple, pero la rapidez y duración de la bateria valen la pena. Es muy fácil trabajar con esta computadora, mientras que con la otra podía esperar hasta una hora para que terminara de cargar un programa. La recomiendo.",2602895876,18536
"The outward look of this Mac Air is not that different from my MacBook Pro that I bought in 2015 - with one exception: the new model has the M1 Chip and it never seams to heat up. The old model sizzled enough to brand your legs if you use it in laptop position.No complaints on Apple products, though. I can only hope this M1 model lasts as long. It’s a good bet because heat is one of the chief reasons for internal parts going bad. This is one cool computer!",2602889534,18536
This is my second time purchasing an Apple Computer. They last a really long time. I got this one for my business.,2602880938,18536
"No issues with this MacBook, came in perfect condition, very easy to navigate, LOVE the Touch ID, and the camera quality is okay, not as good as a phone. The battery lasts about an entire day, and the charger that comes with it is super high quality. Buttons are very big and easy to see and push, the lighting on them is perfect. The touch pad being bigger is wonderful! Very light and easy to handle, get as much storage as you can afford. Able to do everything I need & more, 100% recommend.",2602867308,18536
so nice,2608508496,18536
"First time with a MacBook and it feels awesome. Nice OS, overall good look, sound and display have very good quality, battery life outstanding. The camera is mediocre though. I have always worked with windows and Linux and I’m getting used to this OS and I’m starting to love it. Similar feel when I was changing from Android to iPhone. I downloaded and installed Office 365 in a few minutes, for programming Python and Sublime Text work just fine. Safari works so fast! No complain after a week with this laptop",2608443700,18536
Decided to switch from Windows and PC laptops to Apple MacBook and never turning back. Quality hardware and software and looking forward to many years of happy use. I can recommend this product.,2608413570,18536
"Just have to say I'm really thrilled with the new M1 MacBook Air - worked all day (8+ hours) on a rather complex Excel workbook and the laptop never got warm and the battery is still at 43%! Can't say enough good things about this computer. The cost was within budget and the performance, well it's better than my iMac in many ways! Really glad I didn't wait for the next model to start enjoying Apple's new computer on a chip design. Thanks Apple!",2608388608,18536
"This was everything I expected it to be. The screen is small but bright. I use it for virtual teaching, it handles zoom, google meets and all my other needs. I can use my iPad as a second screen when needed. I like how my Apple ID paired this with all my devices. I charge it daily and it gets me though my daily needs. The only thing I didn’t get was a notification to purchase AppleCare. It’s easy enough to do online.",2608351627,18536
This computer is awesome and full of plenty of power to do the most complex computing.It does not have a touch screen. I love mine!,2608343958,18536
